LebwohlLasher_vectorization.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.279, Time: 0.956658 s
         1601606 function calls (1579849 primitive calls) in 5.274 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 {method '_raise' of '_macosx.FigureManager' objects}
     1688    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
      386    0.000    0.000    0.005    0.000 artist.py:1223(set)
     5258    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
      501    0.000    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
  612/331    0.000    0.000    0.000    0.000 transforms.py:2398(<lambda>)
      210    0.000    0.000    0.008    0.000 sre_compile.py:622(_code)
        1    0.000    0.000    4.836    4.836 LebwohlLasher_vectorization.py:287(main)
       67    0.000    0.000    0.001    0.000 inspect.py:1959(_signature_bound_method)
    89/87    0.000    0.000    0.001    0.000 transforms.py:1777(__eq__)
      357    0.000    0.000    0.029    0.000 <frozen importlib._bootstrap_external>:1431(find_spec)
1739/1159    0.000    0.000    0.001    0.000 {built-in method builtins.hash}
     1839    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
      296    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:618(_validate_timestamp_pyc)
       51    0.000    0.000    0.000    0.000 shape_base.py:219(vstack)
      210    0.000    0.000    0.000    0.000 sre_parse.py:225(__init__)
      111    0.000    0.000    0.001    0.000 backend_bases.py:1391(_set_inaxes)
     1184    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
      955    0.000    0.000    0.000    0.000 copyreg.py:100(__newobj__)
      215    0.000    0.000    0.000    0.000 {method 'tolist' of 'numpy.ndarray' objects}
      113    0.000    0.000    0.000    0.000 figure.py:2736(axes)
      108    0.000    0.000    0.000    0.000 lines.py:1138(set_linestyle)
      104    0.000    0.000    0.139    0.001 artist.py:126(__init_subclass__)
     2603    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
      261    0.000    0.000    0.000    0.000 artist.py:450(get_transform)
  383/310    0.000    0.000    0.006    0.000 typing.py:306(inner)
   180/90    0.000    0.000    0.001    0.000 transforms.py:2439(inverted)
      113    0.000    0.000    0.000    0.000 figure.py:86(as_list)
      367    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:169(__enter__)
     2603    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
      361    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:357(__init__)
      611    0.000    0.000    0.000    0.000 enum.py:22(_is_dunder)
      773    0.000    0.000    0.000    0.000 inspect.py:632(_is_wrapper)
      386    0.000    0.000    0.005    0.000 artist.py:147(<lambda>)
      614    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
      448    0.000    0.000    0.001    0.000 re.py:202(sub)
 1845/398    0.000    0.000    0.002    0.000 abc.py:121(__subclasscheck__)
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
      110    0.000    0.000    0.000    0.000 enum.py:451(__members__)
    518/6    0.000    0.000    0.474    0.079 <frozen importlib._bootstrap>:233(_call_with_frames_removed)
      252    0.000    0.000    0.007    0.000 markers.py:225(__init__)
     2780    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
      432    0.000    0.000    0.000    0.000 artist.py:281(convert_yunits)
       93    0.000    0.000    0.003    0.000 typing.py:483(Union)
      154    0.000    0.000    0.000    0.000 ticker.py:514(_format_maybe_minus_and_locale)
      798    0.000    0.000    0.000    0.000 __init__.py:966(<lambda>)
    45/12    0.000    0.000    0.001    0.000 typing.py:1046(__getitem__)
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
      144    0.000    0.000    0.000    0.000 typing.py:1284(__hash__)
  220/204    0.000    0.000    0.000    0.000 sre_compile.py:485(_get_literal_prefix)
      463    0.000    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
        2    0.000    0.000    0.000    0.000 function_base.py:1606(angle)
      344    0.000    0.000    0.001    0.000 artist.py:103(_stale_axes_callback)
       96    0.000    0.000    0.000    0.000 transforms.py:2897(_interval_contains_close)
     1604    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
      612    0.000    0.000    0.000    0.000 enum.py:33(_is_sunder)
      657    0.000    0.000    0.000    0.000 functools.py:65(wraps)
      296    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:542(_check_name_wrapper)
     2019    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
       93    0.000    0.000    0.000    0.000 typing.py:267(_remove_dups_flatten)
       24    0.000    0.000    0.000    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
     3360    0.000    0.000    0.000    0.000 copy.py:182(_deepcopy_atomic)
       40    0.000    0.000    0.000    0.000 transforms.py:2817(nonsingular)
   256/18    0.000    0.000    0.001    0.000 ast.py:414(visit)
      221    0.000    0.000    0.000    0.000 sre_parse.py:85(opengroup)
      114    0.000    0.000    0.000    0.000 _base.py:836(<dictcomp>)
       48    0.000    0.000    0.003    0.000 __init__.py:1347(_add_data_doc)
        2    0.000    0.000    0.001    0.000 figure.py:2398(__init__)
      146    0.000    0.000    0.000    0.000 sre_parse.py:868(_parse_flags)
      863    0.000    0.000    0.000    0.000 sre_parse.py:82(groups)
      272    0.000    0.000    0.000    0.000 cbook.py:909(get_siblings)
       62    0.000    0.000    0.000    0.000 backend_bases.py:766(__init__)
      212    0.000    0.000    0.000    0.000 numeric.py:1330(normalize_axis_tuple)
       51    0.000    0.000    0.006    0.000 LebwohlLasher_vectorization.py:195(all_energy)
      422    0.000    0.000    0.001    0.000 transforms.py:1782(transform)
      133    0.000    0.000    0.000    0.000 backend_bases.py:1740(<lambda>)
       32    0.000    0.000    0.002    0.000 colors.py:1036(from_list)
      250    0.000    0.000    0.001    0.000 artist.py:730(set_figure)
      400    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        2    0.000    0.000    0.022    0.011 _pylab_helpers.py:44(destroy)
      252    0.000    0.000    0.000    0.000 markers.py:282(_set_fillstyle)
        2    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
      144    0.000    0.000    0.004    0.000 text.py:65(_get_text_metrics_with_cache)
       86    0.000    0.000    0.005    0.000 text.py:104(__init__)
      758    0.000    0.000    0.000    0.000 types.py:176(__get__)
      450    0.000    0.000    0.000    0.000 posixpath.py:60(isabs)
      581    0.000    0.000    0.000    0.000 inspect.py:191(isclass)
     25/6    0.000    0.000    0.001    0.000 core.py:3816(streamline)
       72    0.000    0.000    0.006    0.000 lines.py:1336(update_from)
      512    0.000    0.000    0.001    0.000 re.py:187(match)
      216    0.000    0.000    0.001    0.000 lines.py:647(set_data)
       58    0.000    0.000    0.000    0.000 cbook.py:2206(_g_sig_digits)
      354    0.000    0.000    0.001    0.000 transforms.py:1872(inverted)
        6    0.000    0.000    0.005    0.001 patches.py:2257(<listcomp>)
       86    0.000    0.000    0.002    0.000 text.py:194(update)
       18    0.000    0.000    0.003    0.000 rcsetup.py:799(validate_cycler)
       12    0.000    0.000    0.000    0.000 ticker.py:781(_set_format)
      165    0.000    0.000    0.000    0.000 sre_compile.py:265(_compile_charset)
        2    0.000    0.000    3.875    1.938 LebwohlLasher_vectorization.py:47(plotdat)
     1868    0.000    0.000    0.000    0.000 typing.py:1273(<genexpr>)
      296    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1089(path_stats)
      677    0.000    0.000    0.000    0.000 cbook.py:1851(_str_equal)
       29    0.000    0.000    0.003    0.000 _base.py:3915(format_xdata)
       48    0.000    0.000    0.000    0.000 transforms.py:626(translated)
     1328    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
      500    0.000    0.000    0.005    0.000 artist.py:1212(_internal_update)
      189    0.000    0.000    0.000    0.000 sre_compile.py:516(_get_charset_prefix)
      297    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
        1    0.000    0.000    0.253    0.253 pyplot.py:1(<module>)
      490    0.000    0.000    0.000    0.000 enum.py:12(_is_descriptor)
       44    0.000    0.000    0.000    0.000 sre_compile.py:437(<listcomp>)
     1659    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
      367    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:173(__exit__)
       63    0.000    0.000    0.001    0.000 core.py:3783(__init__)
       37    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1587(_fill_cache)
      149    0.000    0.000    0.000    0.000 transforms.py:252(y0)
      317    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
      244    0.000    0.000    0.001    0.000 typing.py:947(__init__)
      593    0.000    0.000    0.000    0.000 typing.py:137(_type_convert)
      204    0.000    0.000    0.000    0.000 cbook.py:1324(is_math_text)
       38    0.000    0.000    0.001    0.000 colors.py:409(to_rgba_array)
      328    0.000    0.000    0.001    0.000 font_manager.py:899(copy)
      420    0.000    0.000    0.000    0.000 sre_compile.py:619(isstring)
       45    0.000    0.000    0.000    0.000 pathlib.py:56(parse_parts)
       62    0.000    0.000    0.000    0.000 stride_tricks.py:416(_broadcast_shape)
       28    0.000    0.000    0.001    0.000 axis.py:347(_apply_params)
       34    0.000    0.000    0.000    0.000 _methods.py:90(_clip)
        1    0.000    0.000    0.010    0.010 multiarray.py:1(<module>)
       39    0.000    0.000    0.000    0.000 typing.py:284(_flatten_literal_params)
      587    0.000    0.000    0.000    0.000 multiarray.py:741(dot)
      676    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
     1274    0.000    0.000    0.000    0.000 typing.py:1022(<genexpr>)
       18    0.000    0.000    0.010    0.001 axis.py:412(__init__)
        2    0.000    0.000    0.001    0.000 function_base.py:1(<module>)
      538    0.000    0.000    0.000    0.000 rcsetup.py:180(validator)
      154    0.000    0.000    0.000    0.000 ticker.py:245(fix_minus)
      228    0.000    0.000    0.000    0.000 font_manager.py:722(set_family)
      388    0.000    0.000    0.000    0.000 font_manager.py:1107(_expand_aliases)
      794    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      189    0.000    0.000    0.000    0.000 inspect.py:1867(_signature_get_user_defined_method)
  126/115    0.000    0.000    0.014    0.000 _docstring.py:79(__call__)
        1    0.000    0.000    0.000    0.000 _color_data.py:1(<module>)
      182    0.000    0.000    0.000    0.000 text.py:1246(set_verticalalignment)
       24    0.000    0.000    0.002    0.000 backend_agg.py:187(draw_text)
       39    0.000    0.000    0.001    0.000 typing.py:532(Literal)
      743    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
      241    0.000    0.000    0.001    0.000 rcsetup.py:279(validate_color_for_prop_cycle)
       37    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1616(<setcomp>)
      210    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        2    0.000    0.000    0.000    0.000 cbook.py:259(disconnect)
       64    0.000    0.000    0.000    0.000 core.py:4349(__init__)
      226    0.000    0.000    0.000    0.000 artist.py:437(set_transform)
        1    0.000    0.000    0.000    0.000 _color_data.py:989(<dictcomp>)
     1594    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
       77    0.000    0.000    0.000    0.000 enum.py:590(_find_data_type)
     78/4    0.000    0.000    0.001    0.000 core.py:909(_parseCache)
       18    0.000    0.000    0.010    0.001 axis.py:469(__init__)
       52    0.000    0.000    0.000    0.000 numeric.py:67(zeros_like)
      210    0.000    0.000    0.000    0.000 sre_parse.py:928(fix_flags)
       42    0.000    0.000    0.004    0.000 font_manager.py:1233(findfont)
      720    0.000    0.000    0.000    0.000 copy.py:264(<genexpr>)
      137    0.000    0.000    0.001    0.000 inspect.py:3014(replace)
      132    0.000    0.000    0.000    0.000 typing.py:253(_deduplicate)
  195/119    0.000    0.000    0.000    0.000 _base.py:909(get_xaxis_transform)
       12    0.000    0.000    0.000    0.000 __init__.py:223(define_aliases)
       67    0.000    0.000    0.001    0.000 colors.py:1108(<dictcomp>)
        1    0.000    0.000    0.005    0.005 numeric.py:1(<module>)
      214    0.000    0.000    0.001    0.000 colors.py:240(_check_color_like)
       29    0.000    0.000    0.002    0.000 _base.py:3925(format_ydata)
      357    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:826(find_spec)
      272    0.000    0.000    0.000    0.000 weakref.py:452(get)
       66    0.000    0.000    0.001    0.000 axis.py:508(update_position)
      215    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       12    0.000    0.000    0.000    0.000 numeric.py:2330(within_tol)
        1    0.000    0.000    0.000    0.000 six.py:1(<module>)
      381    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
      323    0.000    0.000    0.001    0.000 {method 'max' of 'numpy.ndarray' objects}
      698    0.000    0.000    0.000    0.000 ast.py:255(iter_fields)
        8    0.000    0.000    0.001    0.000 core.py:2678(__init__)
       79    0.000    0.000    0.000    0.000 core.py:3601(__init__)
      222    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
      170    0.000    0.000    0.000    0.000 colors.py:677(__init__)
      317    0.000    0.000    0.000    0.000 function_base.py:465(_needs_add_docstring)
        7    0.000    0.000    0.000    0.000 enum.py:553(<listcomp>)
  114/102    0.000    0.000    0.002    0.000 _base.py:833(_unstale_viewLim)
      605    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
      239    0.000    0.000    0.000    0.000 {built-in method math.cos}
      114    0.000    0.000    0.000    0.000 posixpath.py:71(join)
       28    0.000    0.000    0.000    0.000 __init__.py:416(by_key)
       62    0.000    0.000    0.000    0.000 stride_tricks.py:480(broadcast_arrays)
      916    0.000    0.000    0.000    0.000 font_manager.py:677(get_variant)
      106    0.000    0.000    0.000    0.000 text.py:982(set_color)
    72/12    0.000    0.000    0.002    0.000 core.py:3861(parseImpl)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
      111    0.000    0.000    0.002    0.000 rcsetup.py:88(f)
       66    0.000    0.000    0.001    0.000 axis.py:447(update_position)
      171    0.000    0.000    0.000    0.000 transforms.py:1773(__array__)
        2    0.000    0.000    0.010    0.005 core.py:206(read_style_directory)
      338    0.000    0.000    0.000    0.000 text.py:1262(set_text)
        2    0.000    0.000    0.000    0.000 unicode.py:63(<listcomp>)
