Usage: python LebwohlLasher_vectorization_numba.py <ITERATIONS> <SIZE> <TEMPERATURE> <PLOTFLAG>
         1221555 function calls (1203393 primitive calls) in 1.157 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 textwrap.py:115(__init__)
        3    0.000    0.000    0.000    0.000 index_tricks.py:320(__init__)
        2    0.000    0.000    0.006    0.003 transforms.py:87(_populate_module_pm)
        1    0.000    0.000    0.000    0.000 decorators.py:11(_BaseVectorize)
        1    0.000    0.000    0.000    0.000 executionengine.py:48(__init__)
        1    0.000    0.000    0.000    0.000 _enums.py:115(<listcomp>)
        1    0.000    0.000    0.000    0.000 _text.py:7(FoldedCase)
        1    0.000    0.000    0.000    0.000 zipfile.py:2173(CompleteDirs)
        1    0.000    0.000    0.000    0.000 errors.py:683(InternalError)
       13    0.000    0.000    0.000    0.000 functions.py:700(key)
        1    0.000    0.000    0.000    0.000 bytecode.py:369(FunctionIdentity)
        1    0.000    0.000    0.000    0.000 selectors.py:81(BaseSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:1949(Cursor)
        1    0.000    0.000    0.000    0.000 instructions.py:394(FCMPInstr)
        1    0.000    0.000    0.000    0.000 __init__.py:106(__version__)
        1    0.000    0.000    0.000    0.000 stackplot.py:1(<module>)
        3    0.000    0.000    0.000    0.000 imputils.py:55(decorate)
        1    0.000    0.000    0.000    0.000 threading.py:622(Barrier)
        1    0.000    0.000    0.000    0.000 _structures.py:6(InfinityType)
        1    0.000    0.000    0.000    0.000 rcsetup.py:256(_validate_toolbar)
        1    0.000    0.000    0.000    0.000 scale.py:348(SymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 axis.py:523(Ticker)
        1    0.000    0.000    0.000    0.000 calendar.py:150(Calendar)
        1    0.000    0.000    0.000    0.000 executionengine.py:41(ExecutionEngine)
        2    0.000    0.000    0.000    0.000 types.py:548(__init__)
        1    0.000    0.000    0.000    0.000 models.py:1284(DeferredStructModel)
        1    0.000    0.000    0.000    0.000 interpreter.py:32(Assigner)
        1    0.000    0.000    0.000    0.000 builtins.py:369(<listcomp>)
       23    0.000    0.000    0.000    0.000 targetconfig.py:42(doc)
        1    0.000    0.000    0.000    0.000 string.py:57(Template)
        1    0.000    0.000    0.000    0.000 spines.py:522(Spines)
        1    0.000    0.000    0.000    0.000 scalars.py:30(Integer)
       14    0.000    0.000    0.000    0.000 typing_extensions.py:752(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:863(Handler)
        1    0.000    0.000    0.000    0.000 bezier.py:181(BezierSegment)
        1    0.000    0.000    0.000    0.000 pickle.py:200(_Framer)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1771(C14NWriterTarget)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:698(PngImageFile)
        1    0.000    0.000    0.000    0.000 scale.py:381(InvertedSymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 core.py:4866(ZeroOrMore)
        1    0.000    0.000    0.000    0.000 firstlinefinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 event.py:88(Event)
        1    0.000    0.000    0.000    0.000 codegen.py:1446(get_host_cpu_features)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:360(_get_scalar_type_map)
        1    0.000    0.000    0.000    0.000 Image.py:422(_E)
        1    0.000    0.000    0.006    0.006 reader.py:45(Reader)
        1    0.000    0.000    0.000    0.000 context.py:48(__init__)
        1    0.000    0.000    0.000    0.000 base.py:1239(_initialize_llvm_lock_event)
        1    0.000    0.000    0.000    0.000 rcsetup.py:286(_validate_color_or_linecolor)
        1    0.000    0.000    0.000    0.000 manager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 traceback.py:335(StackSummary)
        1    0.000    0.000    0.000    0.000 ImageFile.py:85(ImageFile)
        3    0.000    0.000    0.000    0.000 core.py:4753(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 widgets.py:2042(MultiCursor)
        1    0.000    0.000    0.000    0.000 art3d.py:76(Text3D)
        1    0.000    0.000    0.000    0.000 passmanagers.py:96(RefPruneSubpasses)
        1    0.000    0.000    0.000    0.000 templates.py:254(FunctionTemplate)
        1    0.000    0.000    0.022    0.022 compiler_lock.py:32(_acquire_compile_lock)
        1    0.000    0.000    0.000    0.000 appdirs.py:362(AppDirs)
        1    0.000    0.000    0.000    0.000 targets.py:71(get_default_triple)
        2    0.000    0.000    0.000    0.000 datetime.py:792(__new__)
        1    0.000    0.000    0.001    0.001 __init__.py:412(PercentStyle)
        2    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
        1    0.000    0.000    0.000    0.000 pathlib.py:129(<setcomp>)
        1    0.000    0.000    0.000    0.000 ticker.py:2706(LogitLocator)
        1    0.000    0.000    0.000    0.000 layout_engine.py:27(LayoutEngine)
        1    0.000    0.000    0.000    0.000 targets.py:46(get_host_cpu_features)
        2    0.000    0.000    0.000    0.000 transforms.py:71(loop_vectorize)
        1    0.000    0.000    0.000    0.000 containers.py:139(BaseTuple)
        1    0.000    0.000    0.000    0.000 descriptors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:322(condition_as_parse_action)
        1    0.000    0.000    0.000    0.000 core.py:3127(view)
        2    0.000    0.000    0.000    0.000 rcsetup.py:858(validate_hist_bins)
        4    0.000    0.000    0.000    0.000 dataclasses.py:1049(<listcomp>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1401(MouseButton)
        1    0.000    0.000    0.000    0.000 _parser.py:394(_ymd)
        1    0.000    0.000    0.000    0.000 ffi.py:387(__hash__)
        1    0.000    0.000    0.000    0.000 misc.py:406(ClassType)
        1    0.000    0.000    0.000    0.000 caching.py:447(IndexDataCacheFile)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:836(keys)
        1    0.000    0.000    0.000    0.000 Image.py:156(Resampling)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1751(ParserState)
        1    0.000    0.000    0.000    0.000 __init__.py:67(register)
        1    0.000    0.000    0.000    0.000 executionengine.py:117(target_data)
        1    0.000    0.000    0.000    0.000 __init__.py:192(<dictcomp>)
        3    0.000    0.000    0.000    0.000 legend_handler.py:433(__init__)
        4    0.000    0.000    0.000    0.000 dataclasses.py:1043(<listcomp>)
        2    0.000    0.000    0.000    0.000 __init__.py:1710(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 _enums.py:181(<listcomp>)
        1    0.000    0.000    0.000    0.000 axis3d.py:740(YAxis)
        1    0.000    0.000    0.000    0.000 castgraph.py:6(Conversion)
        1    0.000    0.000    0.000    0.000 __init__.py:885(MetadataPathFinder)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:54(_get_platform_and_machine)
        1    0.000    0.000    0.000    0.000 scale.py:243(InvertedLogTransform)
        1    0.000    0.000    0.000    0.000 core.py:4437(IndentedBlock)
        1    0.000    0.000    0.000    0.000 collections.py:1748(CircleCollection)
        1    0.000    0.000    0.000    0.000 patches.py:3136(_Base)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1458(DraggableBase)
        1    0.000    0.000    0.000    0.000 geo.py:416(LambertTransform)
        1    0.000    0.000    0.000    0.000 ffi.py:311(ObjectRef)
        2    0.000    0.000    0.000    0.000 transforms.py:25(opt_level)
        1    0.000    0.000    0.000    0.000 utils.py:486(bit_length)
        1    0.000    0.000    0.000    0.000 castgraph.py:76(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:1247(Block)
        1    0.000    0.000    0.000    0.000 functions.py:496(_store_object)
        3    0.000    0.000    0.000    0.000 types.py:301(_create_instance)
       16    0.000    0.000    0.000    0.000 traceback.py:298(__len__)
        2    0.000    0.000    0.000    0.000 transforms.py:48(inlining_threshold)
        5    0.000    0.000    0.000    0.000 rcsetup.py:568(_validate_greaterthan_minushalf)
        1    0.000    0.000    0.000    0.000 _methods.py:47(_sum)
        4    0.000    0.000    0.000    0.000 linalg.py:153(_realType)
        1    0.000    0.000    0.000    0.000 traceback.py:457(TracebackException)
        1    0.000    0.000    0.000    0.000 core.py:4983(SkipTo)
        2    0.000    0.000    0.000    0.000 _adapters.py:11(__init__)
        1    0.000    0.000    0.000    0.000 dates.py:1778(DateConverter)
        1    0.000    0.000    0.000    0.000 core.py:1283(_replace_dtype_fields_recursive)
        1    0.000    0.000    0.000    0.000 backend_tools.py:896(ToolHelpBase)
        1    0.000    0.000    0.000    0.000 textpath.py:293(TextPath)
        1    0.000    0.000    0.000    0.000 ffi.py:159(_lib_fn_wrapper)
        1    0.000    0.000    0.000    0.000 dispatcher.py:1089(LiftedCode)
        1    0.000    0.000    0.000    0.000 sigutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 llvm_pass_timings.py:281(PassTimingsCollection)
        1    0.000    0.000    0.000    0.000 __init__.py:723(DistributionFinder)
        1    0.000    0.000    0.000    0.000 caching.py:573(Cache)
        2    0.000    0.000    0.000    0.000 dataclasses.py:842(_hash_add)
        2    0.000    0.000    0.000    0.000 tokenize.py:321(read_or_stop)
        1    0.000    0.000    0.000    0.000 geo.py:413(LambertAxes)
        1    0.000    0.000    0.000    0.000 targets.py:27(flatten)
        2    0.000    0.000    0.000    0.000 transforms.py:83(slp_vectorize)
        3    0.000    0.000    0.004    0.001 typeconv.py:110(unsafe_unsafe)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:65(_DTypeDictBase)
        1    0.000    0.000    0.000    0.000 __init__.py:1291(Manager)
        1    0.000    0.000    0.000    0.000 Image.py:147(Transform)
        8    0.000    0.000    0.000    0.000 core.py:5716(<genexpr>)
        1    0.000    0.000    0.000    0.000 hatch.py:87(Shapes)
        1    0.000    0.000    0.000    0.000 __init__.py:8(_SubplotBaseMeta)
        1    0.000    0.000    0.000    0.000 tz.py:1475(GettzFunc)
        1    0.000    0.000    0.000    0.000 values.py:931(Function)
        1    0.000    0.000    0.000    0.000 instructions.py:67(CallInstr)
        1    0.000    0.000    0.000    0.000 cgutils.py:90(_StructProxy)
        2    0.000    0.000    0.000    0.000 registry.py:50(typing_context)
        1    0.000    0.000    0.000    0.000 cbook.py:677(_Stack)
        1    0.000    0.000    0.000    0.000 scale.py:583(LogitTransform)
        1    0.000    0.000    0.000    0.000 widgets.py:3733(LassoSelector)
        1    0.000    0.000    0.000    0.000 containers.py:704(DictType)
        1    0.000    0.000    0.000    0.000 dispatcher.py:721(__repr__)
        1    0.000    0.000    0.000    0.000 parallel.py:564(gen_snt_check)
        1    0.000    0.000    0.000    0.000 numerictypes.py:229(obj2sctype)
        1    0.000    0.000    0.000    0.000 scale.py:464(AsinhTransform)
        1    0.000    0.000    0.000    0.000 core.py:198(update_user_library)
        4    0.000    0.000    0.000    0.000 dataclasses.py:396(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:522(Formatter)
        1    0.000    0.000    0.000    0.000 model.py:239(FunctionPtrType)
        1    0.000    0.000    0.000    0.000 scale.py:499(AsinhScale)
        1    0.000    0.000    0.000    0.000 core.py:693(add_condition)
        1    0.000    0.000    0.000    0.000 collections.py:2126(QuadMesh)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2774(_Mode)
        1    0.000    0.000    0.000    0.000 image.py:848(AxesImage)
        1    0.000    0.000    0.000    0.000 config.py:91(__new__)
        1    0.000    0.000    0.000    0.000 ffi.py:215(register_lock_callback)
        2    0.000    0.000    0.006    0.003 transforms.py:93(populate)
        1    0.000    0.000    0.000    0.000 containers.py:271(_HeterogeneousTuple)
        1    0.000    0.000    0.000    0.000 bytecode.py:218(_ByteCode)
        1    0.000    0.000    0.000    0.000 typeinfer.py:43(TypeVar)
        1    0.000    0.000    0.000    0.000 options.py:10(TargetOptions)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:74(UFuncDispatcher)
        1    0.000    0.000    0.000    0.000 context.py:469(_insert_global)
        1    0.000    0.000    0.000    0.000 builtins.py:738(NumberAttribute)
        1    0.000    0.000    0.000    0.000 value.py:82(TypeRef)
        1    0.000    0.000    0.000    0.000 abstract.py:267(Callable)
        1    0.000    0.000    0.000    0.000 parse.py:366(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 core.py:6345(mvoid)
        1    0.000    0.000    0.000    0.000 traceback.py:243(FrameSummary)
        1    0.000    0.000    0.000    0.000 model.py:160(__init__)
        1    0.000    0.000    0.000    0.000 scale.py:483(InvertedAsinhTransform)
        1    0.000    0.000    0.000    0.000 core.py:450(DebugActions)
        1    0.000    0.000    0.000    0.000 six.py:493(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
        2    0.000    0.000    0.000    0.000 misc.py:327(__init__)
        1    0.000    0.000    0.000    0.000 templates.py:1041(_OverloadAttributeTemplate)
        1    0.000    0.000    0.000    0.000 socket.py:662(SocketIO)
        3    0.000    0.000    0.000    0.000 typing.py:366(__init__)
        9    0.000    0.000    0.000    0.000 core.py:1465(<genexpr>)
        1    0.000    0.000    0.000    0.000 _globals.py:65(_CopyMode)
        1    0.000    0.000    0.000    0.000 threading.py:568(set)
        1    0.000    0.000    0.000    0.000 backend_tools.py:158(ToolToggleBase)
        1    0.000    0.000    0.000    0.000 patches.py:1880(Circle)
        1    0.000    0.000    0.000    0.000 geo.py:344(MollweideTransform)
        1    0.000    0.000    0.000    0.000 constructor.py:482(FullConstructor)
        1    0.000    0.000    0.000    0.000 npydecl.py:24(Numpy_rules_ufunc)
        1    0.000    0.000    0.000    0.000 sigparse.py:1(<module>)
        2    0.000    0.000    0.000    0.000 core.py:6643(__setattr__)
        1    0.000    0.000    0.001    0.001 __init__.py:445(StrFormatStyle)
        3    0.000    0.000    0.000    0.000 traceback.py:309(walk_stack)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 executionengine.py:225(__init__)
        1    0.000    0.000    0.000    0.000 targetconfig.py:51(ConfigStack)
        1    0.000    0.000    0.000    0.000 __init__.py:851(Prepared)
        2    0.000    0.000    0.000    0.000 core.py:3727(_setResultsName)
        1    0.000    0.000    0.000    0.000 __init__.py:221(<dictcomp>)
        1    0.000    0.000    0.000    0.000 errors.py:109(_ColorScheme)
        1    0.000    0.000    0.000    0.000 abc.py:43(__init__)
        1    0.000    0.000    0.000    0.000 collections.py:1768(EllipseCollection)
        1    0.000    0.000    0.000    0.000 patches.py:887(RegularPolygon)
        1    0.000    0.000    0.000    0.000 patches.py:936(PathPatch)
        1    0.000    0.000    0.000    0.000 widgets.py:66(Widget)
        1    0.000    0.000    0.000    0.000 _trirefine.py:47(UniformTriRefiner)
        1    0.000    0.000    0.000    0.000 utils.py:300(ConfigOptions)
        1    0.000    0.000    0.000    0.000 ir.py:31(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:376(<listcomp>)
        1    0.000    0.000    0.000    0.000 array_analysis.py:207(EquivSet)
        1    0.000    0.000    0.000    0.000 csv.py:80(DictReader)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:631(TransformLiteralUnrollConstListToTuple)
       12    0.000    0.000    0.000    0.000 typing.py:2018(overload)
        1    0.000    0.000    0.000    0.000 colors.py:1417(TwoSlopeNorm)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1932(_SpecialForm)
        1    0.000    0.000    0.000    0.000 compiler_lock.py:8(__init__)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:86(add)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1367(StructuredVoidFormat)
        1    0.000    0.000    0.000    0.000 art3d.py:534(Patch3DCollection)
        1    0.000    0.000    0.000    0.000 object_file.py:32(ObjectFileRef)
        1    0.000    0.000    0.000    0.000 abstract.py:292(DTypeSpec)
        1    0.000    0.000    0.000    0.000 typeconv.py:74(__init__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2192(_is_unpack)
        1    0.000    0.000    0.000    0.000 builtins.py:285(BitwiseShiftOperation)
        1    0.000    0.000    0.000    0.000 core.py:89(__compat__)
        1    0.000    0.000    0.024    0.024 registry.py:29(_toplevel_target_context)
        1    0.000    0.000    0.000    0.000 cbook.py:92(_StrongRef)
        1    0.000    0.000    0.000    0.000 ImageMode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:150(ChunkStream)
        1    0.000    0.000    0.000    0.000 core.py:1623(__getitem__)
        1    0.000    0.000    0.000    0.000 collections.py:2239(PolyQuadMesh)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1141(OffsetImage)
        1    0.000    0.000    0.000    0.000 npytypes.py:439(Array)
        1    0.000    0.000    0.000    0.000 transforms.py:4(Visitor)
        1    0.000    0.000    0.000    0.000 targetconfig.py:13(Option)
        1    0.000    0.000    0.000    0.000 models.py:302(OpaqueModel)
        6    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 _dtype_ctypes.py:1(<module>)
        3    0.000    0.000    0.000    0.000 rcsetup.py:576(_validate_greaterequal0_lessequal1)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3210(ToolContainerBase)
        1    0.000    0.000    0.000    0.000 mathtext.py:48(__init__)
        1    0.000    0.000    0.000    0.000 geo.py:297(HammerTransform)
        1    0.000    0.000    0.000    0.000 debuginfo.py:28(AbstractDIBuilder)
        1    0.000    0.000    0.000    0.000 manager.py:11(__init__)
        3    0.000    0.000    0.000    0.000 imputils.py:144(_decorate_getattr)
        1    0.000    0.000    0.000    0.000 llvm_pass_timings.py:105(ProcessedPassTimings)
        1    0.000    0.000    0.000    0.000 weakref.py:586(__call__)
        1    0.000    0.000    0.000    0.000 getlimits.py:32(MachArLike)
        1    0.000    0.000    0.000    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 threading.py:800(_maintain_shutdown_locks)
        1    0.000    0.000    0.000    0.000 arrayterator.py:16(Arrayterator)
        1    0.000    0.000    0.000    0.000 _version.py:14(NumpyVersion)
        1    0.000    0.000    0.000    0.000 __init__.py:1390(_fixupChildren)
        1    0.000    0.000    0.000    0.000 model.py:489(EnumType)
        1    0.000    0.000    0.000    0.000 ticker.py:1109(LogitFormatter)
        1    0.000    0.000    0.000    0.000 patches.py:610(Shadow)
        1    0.000    0.000    0.000    0.000 widgets.py:4177(Lasso)
        1    0.000    0.000    0.002    0.002 _common.py:17(files)
        1    0.000    0.000    0.000    0.000 _pep440.py:165(LegacyVersion)
        1    0.000    0.000    0.000    0.000 containers.py:624(ListType)
        1    0.000    0.000    0.000    0.000 npytypes.py:577(NestedArray)
        1    0.000    0.000    0.000    0.000 parfor.py:552(Parfor)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:131(IRProcessing)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:778(exec_module)
        1    0.000    0.000    0.000    0.000 patches.py:1488(CirclePolygon)
        1    0.000    0.000    0.000    0.000 axis3d.py:748(ZAxis)
        1    0.000    0.000    0.001    0.001 config.py:131(reset)
        1    0.000    0.000    0.005    0.005 initfini.py:32(initialize_native_target)
        3    0.000    0.000    0.000    0.000 builder.py:84(wrap)
       12    0.000    0.000    0.000    0.000 values.py:68(_castop)
        5    0.000    0.000    0.000    0.000 linalg.py:140(isComplexType)
        6    0.000    0.000    0.000    0.000 imputils.py:103(decorate)
        1    0.000    0.000    0.000    0.000 __init__.py:426(validate)
        1    0.000    0.000    0.000    0.000 ir.py:1379(FunctionIR)
       13    0.000    0.000    0.000    0.000 builder.py:158(_castop)
        1    0.000    0.000    0.000    0.000 __init__.py:450(SelectableGroups)
        1    0.000    0.000    0.000    0.000 parse.py:347(DefragResultBytes)
        1    0.000    0.000    0.000    0.000 _datasource.py:196(DataSource)
        1    0.000    0.000    0.000    0.000 dviread.py:65(Text)
        1    0.000    0.000    0.000    0.000 _mathtext.py:221(Fonts)
        1    0.000    0.000    0.000    0.000 calendar.py:412(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 legend_handler.py:361(HandlerStepPatch)
        1    0.000    0.000    0.000    0.000 streamplot.py:434(InvalidIndexError)
        1    0.000    0.000    0.001    0.001 initfini.py:6(initialize)
        1    0.000    0.000    0.000    0.000 generators.py:12(GeneratorDescriptor)
        3    0.000    0.000    0.000    0.000 __init__.py:43(private_class)
        1    0.000    0.000    0.000    0.000 pathlib.py:865(parent)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 npyio.py:106(NpzFile)
        1    0.000    0.000    0.000    0.000 _structures.py:35(NegativeInfinityType)
        8    0.000    0.000    0.000    0.000 __init__.py:56(fget)
        1    0.000    0.000    0.000    0.000 scale.py:609(LogisticTransform)
        1    0.000    0.000    0.000    0.000 cm.py:59(ColormapRegistry)
        1    0.000    0.000    0.000    0.000 uuid.py:78(SafeUUID)
        1    0.000    0.000    0.000    0.000 legend_handler.py:633(__init__)
        1    0.000    0.000    0.000    0.000 ffi.py:97(_lib_wrapper)
        1    0.000    0.000    0.000    0.000 serialize.py:207(ReduceMixin)
        1    0.000    0.000    0.000    0.000 descriptors.py:8(TargetDescriptor)
        1    0.000    0.000    0.000    0.000 builtins.py:370(<listcomp>)
        1    0.000    0.000    0.000    0.000 _itertools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:755(MixedContainerUnroller)
        1    0.000    0.000    0.000    0.000 lines.py:1467(AxLine)
        1    0.000    0.000    0.000    0.000 core.py:124(<listcomp>)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:98(Disposal)
        3    0.000    0.000    0.000    0.000 core.py:687(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:43(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:377(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:17(_init)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1219(__init__)
        1    0.000    0.000    0.000    0.000 Image.py:188(Quantize)
        1    0.000    0.000    0.000    0.000 ticker.py:1458(PercentFormatter)
        5    0.000    0.000    0.000    0.000 core.py:2269(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 core.py:3911(Or)
        1    0.000    0.000    0.002    0.002 _adapters.py:27(get_resource_reader)
        1    0.000    0.000    0.000    0.000 tz.py:1167(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 geo.py:386(InvertedMollweideTransform)
        1    0.000    0.000    0.000    0.000 module.py:215(_get_metadata_lines)
        1    0.000    0.000    0.000    0.000 instructions.py:12(Instruction)
        1    0.000    0.000    0.000    0.000 templates.py:512(_OverloadFunctionTemplate)
        1    0.000    0.000    0.000    0.000 cpu_options.py:126(InlineOptions)
        1    0.000    0.000    0.000    0.000 stencil.py:65(StencilFunc)
        1    0.000    0.000    0.000    0.000 imputils.py:20(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:941(Round)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:73(_QByteMap)
        1    0.000    0.000    0.000    0.000 retarget.py:72(BasicRetarget)
        2    0.000    0.000    0.000    0.000 linalg.py:130(get_linalg_error_extobj)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:441(_setdef)
        2    0.000    0.000    0.000    0.000 core.py:6744(__init__)
        1    0.000    0.000    0.000    0.000 offsetbox.py:707(TextArea)
        1    0.000    0.000    0.000    0.000 initfini.py:40(initialize_native_asmprinter)
        1    0.000    0.000    0.000    0.000 generators.py:48(BaseGeneratorLower)
        1    0.000    0.000    0.000    0.000 builtins.py:724(BooleanAttribute)
        1    0.000    0.000    0.000    0.000 cpu.py:24(ClosureBody)
        1    0.000    0.000    0.000    0.000 pickle.py:263(_Unframer)
        2    0.000    0.000    0.000    0.000 random.py:119(__init__)
        1    0.000    0.000    0.000    0.000 ElementTree.py:525(ElementTree)
        1    0.000    0.000    0.000    0.000 model.py:25(BaseTypeByIdentity)
        1    0.000    0.000    0.000    0.000 model.py:297(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1077(TransformedBbox)
        1    0.000    0.000    0.000    0.000 rrule.py:94(rrulebase)
        1    0.000    0.000    0.000    0.000 geo.py:294(HammerAxes)
        1    0.000    0.000    0.000    0.000 polar.py:498(_ThetaShift)
        1    0.000    0.000    0.000    0.000 polar.py:748(_WedgeBbox)
        1    0.000    0.000    0.000    0.000 module.py:124(name)
        1    0.000    0.000    0.000    0.000 containers.py:417(List)
        1    0.000    0.000    0.000    0.000 containers.py:782(LiteralStrKeyDict)
        2    0.000    0.000    0.000    0.000 types.py:27(as_pointer)
        1    0.000    0.000    0.000    0.000 base.py:27(OverloadSelector)
        1    0.000    0.000    0.000    0.000 codegen.py:1119(Codegen)
        1    0.000    0.000    0.000    0.000 fastmathpass.py:5(FastFloatBinOpVisitor)
        1    0.000    0.000    0.000    0.000 platform.py:1100(python_implementation)
        3    0.000    0.000    0.000    0.000 six.py:85(_import_module)
        1    0.000    0.000    0.000    0.000 geo.py:341(MollweideAxes)
        3    0.000    0.000    0.000    0.000 datetime.py:46(_days_before_year)
        5    0.000    0.000    0.000    0.000 datetime.py:51(_days_in_month)
        1    0.000    0.000    0.000    0.000 platform.py:734(_Processor)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:181(_ndptr)
        1    0.000    0.000    0.000    0.000 __init__.py:853(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 Image.py:175(Dither)
        1    0.000    0.000    0.000    0.000 scale.py:409(SymmetricalLogScale)
        3    0.000    0.000    0.000    0.000 core.py:1613(__invert__)
        1    0.000    0.000    0.000    0.000 art3d.py:183(Line3D)
        1    0.000    0.000    0.000    0.000 nodes.py:1(<module>)
        1    0.000    0.000    0.001    0.001 passmanagers.py:358(add_jump_threading_pass)
        1    0.000    0.000    0.000    0.000 ansitowin32.py:16(StreamWrapper)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:957(inner)
        1    0.000    0.000    0.000    0.000 subprocess.py:104(CalledProcessError)
        1    0.000    0.000    0.000    0.000 core.py:4907(Opt)
        1    0.000    0.000    0.000    0.000 _mathtext.py:903(FontConstantsBase)
        1    0.000    0.000    0.000    0.000 figure.py:121(SubplotParams)
        1    0.000    0.000    0.000    0.000 six.py:205(load_module)
        1    0.000    0.000    0.000    0.000 orcjit.py:17(JITLibraryBuilder)
        1    0.000    0.000    0.000    0.000 values.py:1145(Block)
        1    0.000    0.000    0.000    0.000 extending.py:577(is_jitted)
        2    0.000    0.000    0.000    0.000 core.py:2278(__init__)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1236(_get_parent_path)
        2    0.000    0.000    0.000    0.000 rcsetup.py:765(_validate_legend_loc)
        1    0.000    0.000    0.000    0.000 ImageFile.py:358(Parser)
        1    0.000    0.000    0.000    0.000 scale.py:261(LogScale)
        1    0.000    0.000    0.000    0.000 encoder.py:73(JSONEncoder)
        1    0.000    0.000    0.000    0.000 six.py:169(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:232(LinearTriInterpolator)
       12    0.000    0.000    0.000    0.000 ffi.py:265(__enter__)
        1    0.000    0.000    0.000    0.000 readers.py:49(MultiplexedPath)
        1    0.000    0.000    0.000    0.000 ir.py:1078(Var)
        1    0.000    0.000    0.000    0.000 imputils.py:300(RefType)
        1    0.000    0.000    0.000    0.000 funcdesc.py:181(PythonFunctionDescriptor)
        1    0.000    0.000    0.000    0.000 byteflow.py:28(BlockKind)
        1    0.000    0.000    0.000    0.000 bytecode.py:52(ByteCodeInst)
        1    0.000    0.000    0.000    0.000 array_analysis.py:741(SymbolicEquivSet)
        1    0.000    0.000    0.000    0.000 header.py:541(_Accumulator)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:71(_DTypeDict)
       12    0.000    0.000    0.000    0.000 _pep440.py:392(_parse_letter_version)
